hook_id,disposition,file_path,symbol_or_class,monitor_type,metric_names,measured_boundary,dimensions,sampling_cardinality_policy,overhead_guard,privacy_rule,optimizing_python_strategy_coverage
hook-diag-0200,targeted diagnostic hook,src/upgrade_portal/upgrade/options.py,_flat_payload,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0201,targeted diagnostic hook,src/upgrade_portal/upgrade/options.py,advanced_option_values,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0202,targeted diagnostic hook,src/upgrade_portal/upgrade/options.py,build_version_options,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0203,targeted diagnostic hook,src/upgrade_portal/upgrade/phase_gate.py,PhaseSettleGate._round,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0204,targeted diagnostic hook,src/upgrade_portal/upgrade/service.py,UpgradeService.cancel_upgrade,compute_span,compute.wall_ns;compute.process_cpu_ns;compute.items_total;compute.iterations_total;compute.errors_total,Measure the solver or calculation from its validated input through its returned result. Keep database and transport time outside this span.,file;symbol;algorithm;result;workload_size,Record the outer call only. Bucket the input size. Do not time each iteration of an inner loop.,Use one outer timer pair. Use cProfile or a supported sampler for the per-function split in a separate diagnostic run.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",1 algorithms/repeated work; 3 data structures; 7 measured Python loops
hook-diag-0205,targeted diagnostic hook,src/upgrade_portal/upgrade/service.py,UpgradeService.start_upgrade,compute_span,compute.wall_ns;compute.process_cpu_ns;compute.items_total;compute.iterations_total;compute.errors_total,Measure the solver or calculation from its validated input through its returned result. Keep database and transport time outside this span.,file;symbol;algorithm;result;workload_size,Record the outer call only. Bucket the input size. Do not time each iteration of an inner loop.,Use one outer timer pair. Use cProfile or a supported sampler for the per-function split in a separate diagnostic run.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",1 algorithms/repeated work; 3 data structures; 7 measured Python loops
hook-diag-0206,targeted diagnostic hook,src/utils/address_utils.py,_compare_fields,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0207,targeted diagnostic hook,src/utils/zscaler_catalogue.py,_cenr_needs_promotion,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0208,targeted diagnostic hook,src/utils/zscaler_catalogue.py,_promote_cenr_document,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0209,targeted diagnostic hook,src/utils/zscaler_catalogue.py,merge_clouds,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0210,targeted diagnostic hook,src/utils/zscaler_probe.py,_collect_cenr_probe_entries,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0211,targeted diagnostic hook,src/utils/zscaler_probe.py,_collect_zcc_probe_entries,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0212,targeted diagnostic hook,src/utils/zscaler_probe.py,_probe_fqdn,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0213,targeted diagnostic hook,src/wan_hub_group_manager.py,WanHubGroupNumberManager._find_matching_paths,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0214,targeted diagnostic hook,src/wan_hub_group_manager.py,WanHubGroupNumberManager._update_single_vpn,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0215,targeted diagnostic hook,src/wan_vpn_builder.py,WanVpnBuilder._generate_hub_paths,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0216,targeted diagnostic hook,src/websocket/diagnostics/arp_executor.py,ArpDeviceExecutor._compute_column_widths,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0217,targeted diagnostic hook,src/websocket/diagnostics/arp_executor.py,ArpDeviceExecutor._print_table_rows,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0218,targeted diagnostic hook,starlink_dashboard.py,StarlinkDashboard.apply_hackers_theme,operation_span,perf.wall_ns;perf.process_cpu_ns;perf.calls_total;perf.errors_total;work.items_total,Measure the complete named operation from entry through cleanup. Correlate the nested cost with cProfile.,file;symbol;operation;status;workload_size;state,Off by default. Enable for a named operation. Sample at most 1 in 100 successful calls. Keep every failure.,Use perf_counter_ns and process_time_ns only. Buffer the event. Do not time each internal function.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",1 algorithms/repeated work; 2 I/O/sequential batching; 7 measured Python loops
hook-diag-0219,targeted diagnostic hook,starlink_dashboard.py,StarlinkDashboard.update_metric_colors_for_theme,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0220,targeted diagnostic hook,tools/_rebuild_backlog_tsv.py,main,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0221,targeted diagnostic hook,tools/capture_log_baseline.py,_render_fstring,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0222,targeted diagnostic hook,tools/check_citations.py,build_index,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0223,targeted diagnostic hook,tools/check_citations.py,main,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0224,targeted diagnostic hook,tools/check_citations.py,walk,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0225,targeted diagnostic hook,tools/codemod_logging_lazy.py,_convert_concat_string_to_lazy,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0226,targeted diagnostic hook,tools/codemod_logging_lazy.py,_convert_concat_to_lazy,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0227,targeted diagnostic hook,tools/codemod_logging_lazy.py,_convert_fstring_to_lazy,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0228,targeted diagnostic hook,tools/compliance_analyzer/analyzers.py,ConventionAnalyzer._build_enclosing_function_map,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0229,targeted diagnostic hook,tools/compliance_analyzer/reporting.py,MarkdownReportGenerator._violation_tables,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0230,targeted diagnostic hook,tools/openapi_endpoint_catalog.py,allocate_spec_numbers,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0231,targeted diagnostic hook,tools/prove_prose_only.py,main,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0232,targeted diagnostic hook,tools/refactor_analyzer/analysis.py,RefactorAnalyzer._build_candidates,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0233,targeted diagnostic hook,tools/refactor_analyzer/analysis.py,RefactorAnalyzer.analyze,compute_span,compute.wall_ns;compute.process_cpu_ns;compute.items_total;compute.iterations_total;compute.errors_total,Measure the solver or calculation from its validated input through its returned result. Keep database and transport time outside this span.,file;symbol;algorithm;result;workload_size,Record the outer call only. Bucket the input size. Do not time each iteration of an inner loop.,Use one outer timer pair. Use cProfile or a supported sampler for the per-function split in a separate diagnostic run.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",1 algorithms/repeated work; 3 data structures; 7 measured Python loops
hook-diag-0234,targeted diagnostic hook,tools/refactor_analyzer/references.py,_NameCollector._bind_top_level,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0235,targeted diagnostic hook,tools/refactor_analyzer/references.py,_NameCollector._enter_function_scope,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0236,targeted diagnostic hook,tools/refactor_analyzer/reporting.py,MarkdownReportGenerator._detail_sections,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0237,targeted diagnostic hook,tools/refactor_analyzer/reporting.py,MarkdownReportGenerator._header,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0238,targeted diagnostic hook,tools/ste_linter/config.py,LinterConfig,gc_diagnostic,gc.collections_total;gc.collected_total;gc.uncollectable_total;gc.pause_wall_ns;gc.tracked_objects,Measure the cyclic collector with bounded callbacks around the named workload.,file;symbol;generation;workload_name;workload_size,Run only in a bounded diagnostic session. Remove every callback in a finally block.,"Save the enabled state and the thresholds. Restore both on every path, including a failure path.","Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",8 object layout/GC; 4 allocations/copying; 3 data structures
